stkcd,day,open_morning,close_morning,volume_morning,high_morning,low_morning,open_afternoon,close_afternoon,volume_afternoon,high_afternoon,low_afternoon,rtn_morning,rtn_afternoon,lh_rtnDiff,lh_volDiff,std_morning,std_afternoon,lh_stdDiff,daily_return,volatility_morning,volatility_afternoon,avg_volatility_morning,avg_volatility_afternoon,intraDSRtn_byT,intraDSVol_byT,intraDSStd_byP,intraDSVol_byP,intraDSStd_byV,intraDSRtn_byV,intraDSRtn_byT_20d_mean,intraDSVol_byT_20d_mean,intraDSStd_byP_20d_mean,intraDSVol_byP_20d_mean,intraDSStd_byV_20d_mean,intraDSRtn_byV_20d_mean,avg_intraDSRtn_byT,intraDS2,intraDS2_final,cumulative_return,intraDSVol_byTN,intraDSVol_byPN,intraDS2Rtn_byVN
000001.XSHE,2023-02-01,1862.36,1842.54,422794.0,1868.56,1830.15,1812.8,1821.47,371828.0,1821.47,1809.08,-0.0106424107046972,0.0047826566637246,0.0154250673684218,0.8794542968916303,0.0206243690800919,0.0068347308031774,0.331391024696836,-0.0282436202199138,0.0206243690800919,0.0068347308031774,0.0119523396421939,0.0041029185570148,0.9993521246288528,0.0641386722232188,0.502005465614598,0.0641386722232188,0.502005465614598,0.9993521246288528,0.8928668144266878,0.3076932068331562,0.5854135950783115,0.3076932068331562,0.5854135950783115,0.8928668144266878,0.7347249966273811,0.15260313323229482,0.00027072411466308417,1.0946986139727681,-0.24355453460993742,-0.24355453460993742,0.106485310202165
000001.XSHE,2023-02-02,1826.43,1790.5,675862.0,1831.39,1779.34,1807.84,1809.08,216510.0,1814.04,1806.6,-0.019672256806995,0.0006859014072041,0.0203581582141992,0.3203464612598429,0.0284982178347924,0.004115408443225,0.1444093264737666,-0.0096900307176766,0.0284982178347924,0.004115408443225,0.0119523396421939,0.0041029185570148,0.9995090375921654,0.5147539366932764,0.7473972753297826,0.5147539366932764,0.7473972753297826,0.9995090375921654,0.9054247728918832,0.3195298184833558,0.5918768243581922,0.3195298184833558,0.5918768243581922,0.9054247728918832,0.7347249966273811,0.15267980499869138,0.00027086013346976073,1.084090950776774,0.19522411820992058,0.19522411820992058,0.0940842647002822
000001.XSHE,2023-02-03,1790.5,1773.15,485162.0,1802.89,1769.43,1778.1,1774.39,214682.0,1783.06,1774.39,-0.0096900307176766,-0.0020864968224509,0.0076035338952256,0.4424954963496728,0.0186875174532253,0.0048759912265901,0.2609223637540262,-0.0237599751854045,0.0186875174532253,0.0048759912265901,0.0119523396421939,0.0041029185570148,0.6451038161442593,0.3864861311894296,0.5858918336777371,0.3864861311894296,0.5858918336777371,0.6451038161442593,0.8877126067961724,0.3192668547291269,0.5946043789434418,0.3192668547291269,0.5946043789434418,0.8877126067961724,0.7347249966273811,0.06495047077499036,0.00011522475538391256,1.0583329766875962,0.06721927646030268,0.06721927646030268,-0.2426087906519131
000001.XSHE,2023-02-06,1747.13,1731.02,708860.0,1750.84,1717.39,1726.06,1734.74,219338.0,1734.74,1724.82,-0.0092208364575045,0.0050287939005596,0.0142496303580642,0.3094235815252659,0.0191456846370905,0.005747193029211,0.3001821631427646,0.0193238668530692,0.0191456846370905,0.005747193029211,0.0119523396421939,0.0041029185570148,0.9992987195496028,0.5273896302240751,0.5380298529117487,0.5273896302240751,0.5380298529117487,0.9992987195496028,0.8878407591116172,0.3262275349087795,0.6025580522556128,0.3262275349087795,0.6025580522556128,0.8878407591116172,0.7347249966273811,0.15257703495265718,0.00027067781526215134,1.0787840622153198,0.20116209531529566,0.20116209531529566,0.11145796043798561
000001.XSHE,2023-02-07,1742.17,1764.47,474096.0,1771.91,1738.45,1763.23,1760.76,147436.0,1764.47,1757.04,0.0128001285752825,-0.0014008382343766,-0.0142009668096592,0.3109834295163848,0.0192059328308948,0.0042138575228416,0.219403949807799,-0.0035081355874568,0.0192059328308948,0.0042138575228416,0.0119523396421939,0.0041029185570148,0.9992963181088282,0.5255722955451116,0.6398723625652236,0.5255722955451116,0.6398723625652236,0.9992963181088282,0.8878277031383461,0.335937306914544,0.6002768063702766,0.335937306914544,0.6002768063702766,0.8878277031383461,0.7347249966273811,0.15257586136597262,0.0002706757332720281,1.074999541455481,0.18963498863056766,0.18963498863056766,0.1114686149704821
000001.XSHE,2023-02-08,1764.47,1758.28,253616.0,1774.39,1755.8,1743.41,1739.69,157978.0,1744.65,1738.45,-0.0035081355874568,-0.0021337493762224,0.0013743862112343,0.6229023405463378,0.0105357416107953,0.0035562489603707,0.3375413987684458,0.0028152512682849,0.0105357416107953,0.0035562489603707,0.0119523396421939,0.0041029185570148,0.2431730688198022,0.2323600441155031,0.4949296069375699,0.2323600441155031,0.4949296069375699,0.2431730688198022,0.8500268650046768,0.3463896452387868,0.6006339151550913,0.3463896452387868,0.6006339151550913,0.8500268650046768,0.7347249966273811,0.5026565841675509,0.0008917330584633888,1.078025935277969,-0.1140296011232837,-0.1140296011232837,-0.6068537961848747
000001.XSHE,2023-02-09,1735.97,1763.23,390628.0,1771.91,1729.78,1744.65,1750.84,192318.0,1750.84,1743.41,0.0157030363427939,0.0035479895681082,-0.0121550467746857,0.4923302989033044,0.024268852572337,0.0042587338434643,0.1754814666565091,-0.0126472439783805,0.024268852572337,0.0042587338434643,0.0119523396421939,0.0041029185570148,0.631069540683485,0.3401858834207596,0.7011846915614799,0.3401858834207596,0.7011846915614799,0.631069540683485,0.831635718138957,0.3290899690121835,0.595907071504804,0.3290899690121835,0.595907071504804,0.831635718138957,0.7347249966273811,0.07589333108234027,0.000134637831025548,1.0643918782594868,0.011095914408576102,0.011095914408576102,-0.200566177455472
000001.XSHE,2023-02-10,1747.13,1740.93,360516.0,1749.6,1717.39,1731.02,1732.26,153754.0,1733.5,1729.78,-0.003548676973093,0.0007163406546429,0.0042650176277359,0.4264831519266828,0.0184359492424719,0.0021490219639287,0.1165669277813999,-0.0220629203931232,0.0184359492424719,0.0021490219639287,0.0119523396421939,0.0041029185570148,0.9976608283589008,0.4020495070604536,0.7908205899060124,0.4020495070604536,0.7908205899060124,0.9976608283589008,0.8315912988857861,0.3239365682699392,0.6053200626077028,0.3239365682699392,0.6053200626077028,0.8315912988857861,0.7347249966273811,0.15177584010490314,0.0002692564632804678,1.0409082849823608,0.0781129387905144,0.0781129387905144,0.1660695294731147
000001.XSHE,2023-02-13,1727.3,1702.52,697702.0,1727.3,1697.56,1707.48,1712.43,327320.0,1713.67,1707.48,-0.0143460892722746,0.0028990090659919,0.0172450983382666,0.4691401199939229,0.0172176228796387,0.0036252254784829,0.2105531933081214,0.0080057796677865,0.0172176228796387,0.0036252254784829,0.0119523396421939,0.0041029185570148,0.9994204611411676,0.3613405370776301,0.6518244974366746,0.3613405370776301,0.6518244974366746,0.9994204611411676,0.8647594541711202,0.320176070099915,0.6073295454464457,0.320176070099915,0.6073295454464457,0.8647594541711202,0.7347249966273811,0.1526365259400604,0.0002707833546737875,1.0492415673663031,0.041164466977715086,0.041164466977715086,0.13466100697004735
000001.XSHE,2023-02-14,1716.15,1716.15,438580.0,1728.54,1711.19,1729.78,1729.78,161538.0,1731.02,1726.06,0.0,0.0,0.0,0.3683204888503807,0.0101098388835474,0.0028674166657031,0.2836263464464821,-0.0064971010692538,0.0101098388835474,0.0028674166657031,0.0119523396421939,0.0041029185570148,0.0,0.4616458763032996,0.5576560952681195,0.4616458763032996,0.5576560952681195,0.0,0.839403993863985,0.3413249620331186,0.6028250236199271,0.3413249620331186,0.6028250236199271,0.839403993863985,0.7347249966273811,0.999986389650628,0.001774016196647846,1.0424245388570619,0.12032091427018105,0.12032091427018105,-0.839403993863985
000001.XSHE,2023-02-15,1728.54,1705.0,445896.0,1729.78,1702.52,1691.37,1693.85,305840.0,1693.85,1688.89,-0.0136184294259895,0.0014662669906643,0.0150846964166539,0.6858998510863519,0.0157705346708783,0.0029325339813287,0.1859501939870135,-0.0029090909090909,0.0157705346708783,0.0029325339813287,0.0119523396421939,0.0041029185570148,0.999337515659542,0.1863100875814606,0.6860446529722654,0.1863100875814606,0.6860446529722654,0.999337515659542,0.8446010444130003,0.337531373668486,0.6036005907653025,0.337531373668486,0.6036005907653025,0.8446010444130003,0.7347249966273811,0.15259599420279465,0.00027071144973674847,1.0393920311076597,-0.15122128608702542,-0.15122128608702542,0.15473647124654166
000001.XSHE,2023-02-16,1695.08,1700.04,447490.0,1708.71,1693.85,1688.89,1685.17,376934.0,1690.13,1672.78,0.0029261155815654,-0.0022026301298485,-0.005128745711414,0.8423294375293302,0.0087665478915449,0.0102730195572239,1.1718432026284802,-0.0029175784099197,0.0087665478915449,0.0102730195572239,0.0119523396421939,0.0041029185570148,0.9980539998354486,0.0855821761607427,0.0790816730999521,0.0855821761607427,0.0790816730999521,0.9980539998354486,0.8445470951850353,0.3202695550248351,0.5736949881504629,0.3202695550248351,0.5736949881504629,0.8445470951850353,0.7347249966273811,0.15196830297607225,0.0002695979001782506,1.0363595233582574,-0.2346873788640924,-0.2346873788640924,0.15350690465041328
000001.XSHE,2023-02-17,1688.89,1695.08,274844.0,1700.04,1682.69,1670.3,1664.11,242606.0,1672.78,1664.11,0.0036651291676781,-0.0037059210920193,-0.0073710502596975,0.8827043704792537,0.0102730195572239,0.0051906843082081,0.5052734767313884,-0.0058463317365552,0.0102730195572239,0.0051906843082081,0.0119523396421939,0.0041029185570148,0.9986451792565888,0.0623016716578934,0.32844981997941,0.0623016716578934,0.32844981997941,0.9986451792565888,0.8452148297940665,0.3184314685790105,0.5583906683093741,0.3184314685790105,0.5583906683093741,0.8452148297940665,0.7347249966273811,0.15225752913357082,0.0002701109990496022,1.0303006217863668,-0.2561297969211171,-0.2561297969211171,0.15343034946252232
000001.XSHE,2023-02-20,1672.78,1685.17,401258.0,1692.61,1671.54,1748.37,1753.32,344878.0,1753.32,1747.13,0.0074068317411733,0.0028312084970572,-0.0045756232441161,0.8594918979808502,0.0125957986106959,0.0035404405246029,0.281081067904379,0.038969362141505,0.0125957986106959,0.0035404405246029,0.0119523396421939,0.0041029185570148,0.4464876344890423,0.075562632012454,0.5608338889454599,0.075562632012454,0.5608338889454599,0.4464876344890423,0.8405433753578828,0.3164984696447061,0.5663186960943549,0.3164984696447061,0.5663186960943549,0.8405433753578828,0.7347249966273811,0.24401611901552672,0.00043289443922125184,1.0704507798313776,-0.24093583763225213,-0.24093583763225213,-0.39405574086884054
000001.XSHE,2023-02-21,1742.17,1750.84,614772.0,1759.52,1735.97,1737.21,1747.13,169518.0,1747.13,1735.97,0.0049765522308385,0.0057103056049642,0.0007337533741257,0.2757412504147879,0.0135176245716548,0.0064240938055848,0.4752383654044883,-0.0077848347079116,0.0135176245716548,0.0064240938055848,0.0119523396421939,0.0041029185570148,0.0685952253819646,0.5677160234024696,0.3555348282262319,0.5677160234024696,0.3555348282262319,0.0685952253819646,0.7939935338505182,0.3252070989171706,0.5479172302266468,0.3252070989171706,0.5479172302266468,0.7939935338505182,0.7347249966273811,0.8292103956692257,0.001471052693887084,1.0621174974474352,0.24250892448529904,0.24250892448529904,-0.7253983084685536
000001.XSHE,2023-02-22,1734.74,1737.21,301558.0,1742.17,1727.3,1738.45,1737.21,131996.0,1740.93,1732.26,0.0014238444954287,-0.0007132790704363,-0.002137123565865,0.4377134746881196,0.0085718897356376,0.0049872012424861,0.5818088421916863,0.0156918277007385,0.0085718897356376,0.0049872012424861,0.0119523396421939,0.0041029185570148,0.9953426061923124,0.3910977640526648,0.2641804450224982,0.3910977640526648,0.2641804450224982,0.9953426061923124,0.7938142242826002,0.3325694105764923,0.5358842924842662,0.3325694105764923,0.5358842924842662,0.7938142242826002,0.7347249966273811,0.15063925984601775,0.00026724012404933355,1.07878406221532,0.05852835347617247,0.05852835347617247,0.20152838190971223
000001.XSHE,2023-02-23,1734.74,1764.47,481846.0,1774.39,1732.26,1735.97,1740.93,119894.0,1743.41,1734.74,0.0171380149186621,0.0028571922325846,-0.0142808226860774,0.2488222378104207,0.024286060158871,0.0049943259388123,0.2056457863540294,-0.0231740976043797,0.024286060158871,0.0049943259388123,0.0119523396421939,0.0041029185570148,0.7138552766841729,0.6015089573470019,0.6586370748313413,0.6015089573470019,0.6586370748313413,0.7138552766841729,0.7795305371864467,0.349658850421696,0.5451041518506362,0.349658850421696,0.5451041518506362,0.7795305371864467,0.7347249966273811,0.014406917074970344,2.5558452094222212e-05,1.0537842150634928,0.25185010692530596,0.25185010692530596,-0.06567526050227379
000001.XSHE,2023-02-24,1737.21,1723.58,306612.0,1738.45,1718.63,1716.15,1717.39,105196.0,1722.34,1716.15,-0.0078459138503692,0.0007225475628587,0.0085684614132279,0.3430915945886005,0.0114090984970153,0.0036069108178189,0.316143367397743,-0.0093410227549635,0.0114090984970153,0.0036069108178189,0.0119523396421939,0.0041029185570148,0.9988342897964688,0.4891017172932749,0.5192454973053783,0.4891017172932749,0.5192454973053783,0.9988342897964688,0.7797233555657699,0.36960143545455,0.5470245805916131,0.36960143545455,0.5470245805916131,0.7797233555657699,0.7347249966273811,0.15235000714272814,0.0002702750587685911,1.0439407927317634,0.11950028183872491,0.11950028183872491,0.21911093423069894
000001.XSHE,2023-02-27,1703.76,1707.48,203052.0,1719.87,1698.8,1698.8,1696.32,173256.0,1698.8,1695.08,0.0021834061135371,-0.0014598540145985,-0.0036432601281356,0.8532592636369009,0.012366765272104,0.0021897810218978,0.1770698297991748,-0.0007262164124909,0.012366765272104,0.0021897810218978,0.0119523396421939,0.0041029185570148,0.99726271887321,0.0791798207829974,0.6986545777427604,0.0791798207829974,0.6986545777427604,0.99726271887321,0.786481810522812,0.3449663646865378,0.5477414312882678,0.3449663646865378,0.5477414312882678,0.786481810522812,0.7347249966273811,0.15158087097704334,0.0002689105801822084,1.0431826657944128,-0.2657865439035404,-0.2657865439035404,0.2107809083503981
000001.XSHE,2023-02-28,1703.76,1706.24,156762.0,1716.15,1702.52,1696.32,1707.48,188820.0,1708.71,1695.08,0.0014556040756914,0.006578947368421,0.0051233432927296,1.2045010908255829,0.0079999530450298,0.0080350405583852,1.0043859649122808,0.0152499062265566,0.0079999530450298,0.0080350405583852,0.0119523396421939,0.0041029185570148,0.6368712200205074,0.0927652481873255,0.0021868200276456,0.0927652481873255,0.0021868200276456,0.6368712200205074,0.7683584790608161,0.3223524306165521,0.5181230774680945,0.3223524306165521,0.5181230774680945,0.7683584790608161,0.7347249966273811,0.07134247090686245,0.00012656442148364618,1.0590911036249469,-0.2295871824292266,-0.2295871824292266,-0.13148725904030867
000001.XSHE,2023-03-01,1709.95,1732.26,451656.0,1733.5,1702.52,1757.04,1755.8,201802.0,1757.04,1752.08,0.0130471651217871,-0.0007057323680735,-0.0137528974898607,0.4468046477850399,0.0181174888154624,0.0028229294722943,0.1558124032004409,0.0121575283156108,0.0181174888154624,0.0028229294722943,0.0119523396421939,0.0041029185570148,0.9992734088147232,0.3823566319429503,0.7300359894058124,0.3823566319429503,0.7300359894058124,0.9992734088147232,0.7683545432701097,0.3382633286025387,0.5295246036576551,0.3382633286025387,0.5295246036576551,0.7683545432701097,0.7347249966273811,0.1525646654059284,0.00027065587118724275,1.0719670337060787,0.04409330334041156,0.04409330334041156,0.2309188655446135
000001.XSHE,2023-03-02,1750.84,1753.32,327128.0,1765.71,1742.17,1760.76,1764.47,158208.0,1764.47,1755.8,0.0014164629549244,0.0021070446852495,0.000690581730325,0.4836272040302267,0.0134449749834365,0.0049240100865535,0.3662342319431346,0.0091882828006296,0.0134449749834365,0.0049240100865535,0.0119523396421939,0.0041029185570148,0.1954380181532713,0.3480475381931682,0.4636254322223897,0.3480475381931682,0.4636254322223897,0.1954380181532713,0.7281509922981649,0.3299280086775333,0.5153360115022856,0.3299280086775333,0.5153360115022856,0.7281509922981649,0.7347249966273811,0.5797706124610389,0.001028536455586827,1.0818165699647222,0.01811952951563489,0.01811952951563489,-0.5327129741448936
000001.XSHE,2023-03-03,1778.1,1769.43,262190.0,1780.58,1752.08,1770.67,1770.67,212434.0,1773.15,1768.19,-0.0048759912265901,0.0,0.0048759912265901,0.8102292230824975,0.0160283448624936,0.0028011995459345,0.1747653653553085,-0.0196051835901957,0.0160283448624936,0.0028011995459345,0.0119523396421939,0.0041029185570148,0.997953332387177,0.1048324568478451,0.702094755043102,0.1048324568478451,0.702094755043102,0.997953332387177,0.7457934681103108,0.3158453249604541,0.5211461575705538,0.3158453249604541,0.5211461575705538,0.7457934681103108,0.7347249966273811,0.15191903318786895,0.0002695104935863383,1.060607357499648,-0.211012868112609,-0.211012868112609,0.2521598642768662
000001.XSHE,2023-03-06,1771.91,1734.74,571100.0,1771.91,1729.78,1712.43,1716.15,229460.0,1716.15,1707.48,-0.0209773634101054,0.0021723515705751,0.0231497149806806,0.4017860269655051,0.0237766026491187,0.0050629806765824,0.212939617627418,-0.0092866942596585,0.0237766026491187,0.0050629806765824,0.0119523396421939,0.0041029185570148,0.9995682157570444,0.4267512741027937,0.6486617765416736,0.4267512741027937,0.6486617765416736,0.9995682157570444,0.745806942920683,0.31081340715439,0.5266777537520501,0.31081340715439,0.5266777537520501,0.745806942920683,0.7347249966273811,0.15270871739062322,0.0002709114252194303,1.0507578212410045,0.11593786694840369,0.11593786694840369,0.2537612728363614
000001.XSHE,2023-03-07,1716.15,1718.63,329882.0,1724.82,1705.0,1697.56,1696.32,339008.0,1700.04,1691.37,0.0014450951257174,-0.0007304601899196,-0.002175555315637,1.0276644375867734,0.0115491070127902,0.0051073305214543,0.4422273095052389,-0.0295642459400801,0.0115491070127902,0.0051073305214543,0.0119523396421939,0.0041029185570148,0.9954245038190284,0.0136434989308609,0.3865119032246691,0.0136434989308609,0.3865119032246691,0.9954245038190284,0.745613352206193,0.2852169673236774,0.5140097307850223,0.2852169673236774,0.5140097307850223,0.745613352206193,0.7347249966273811,0.15067946459524828,0.00026731144889640676,1.0196929585903727,-0.2715734683928165,-0.2715734683928165,0.2498111516128354
000001.XSHE,2023-03-08,1688.89,1667.82,589560.0,1688.89,1660.39,1669.06,1676.5,238226.0,1676.5,1665.35,-0.0124756496870725,0.0044575988879968,0.0169332485750694,0.4040742248456476,0.0168749888980336,0.0066804069356404,0.3958762270011842,-0.003711431689271,0.0168749888980336,0.0066804069356404,0.0119523396421939,0.0041029185570148,0.9994097944112846,0.4244261197891191,0.4326081358593407,0.4244261197891191,0.4326081358593407,0.9994097944112846,0.783425188485767,0.2948202711073583,0.5108936572311109,0.2948202711073583,0.5108936572311109,0.783425188485767,0.7347249966273811,0.15263131380475478,0.0002707741081354876,1.0159084378305339,0.12960584868176078,0.12960584868176078,0.2159846059255176
